text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,RSI_14,BB_upper,BB_lower,Stoch_%K,Stoch_%D,Close_lag1,Close_lag5,Future_Close,Weekly_Return,label
"GOOG stock data for 39. Close: -1.24, Weekly return: -0.0044",39,-1.251268392898581,-1.2442606659431978,-1.2473468175817568,-1.2396647200733344,0.7843002676042853,-1.2603958048184534,-1.2793040032704441,-1.2670283155718323,-1.275873583638251,0.011393607710595331,1.263713618331594,-1.2745143544323863,-1.2701253160926371,1.3437579912510753,1.2750845450770956,-1.2539831949004603,-1.2825863095232404,28.230911254882812,-0.004358157277358489,0
"GOOG stock data for 40. Close: -1.24, Weekly return: -0.0325",40,-1.240065923663375,-1.2406430148666407,-1.2384823467022266,-1.237068584072054,0.2267741318475918,-1.251897879603849,-1.276801812150299,-1.2624278472400572,-1.272873455546575,0.05540234107937487,1.1310785451841638,-1.2680298680322437,-1.2719769544655493,1.2789362189102451,1.2565364367126772,-1.2393624742895364,-1.2778458679799083,27.5440616607666,-0.03247673602706087,0
"GOOG stock data for 41. Close: -1.24, Weekly return: -0.0387",41,-1.2384623829054537,-1.2387225667363073,-1.2367824602328938,-1.2373733789846613,0.45257420291682837,-1.2452217615409265,-1.274264890541365,-1.2585823509817118,-1.2701184399093501,0.08551762490314475,1.1718273086155087,-1.26281608843128,-1.2725173002331,1.145946033635853,1.3620806680922448,-1.2367637281804493,-1.2690226143710466,27.35398292541504,-0.038701002464351035,0
"GOOG stock data for 42. Close: -1.24, Weekly return: -0.0344",42,-1.234905186595665,-1.237829304109436,-1.2306218588887323,-1.2351610346987008,-0.18679784241065367,-1.2407295193408843,-1.2720783380595002,-1.2549858138201295,-1.2674014203442079,0.10989563666089519,1.060635931138944,-1.2586131877200883,-1.2708914068298538,1.2289060322195193,1.320562202520872,-1.2370688295283054,-1.2558559028670386,27.568872451782227,-0.03444977943160376,0
"GOOG stock data for 43. Close: -1.24, Weekly return: -0.0359",43,-1.2350632947735494,-1.239202698058647,-1.2382085901221536,-1.2437903400247718,0.16690293517966223,-1.2386282370323793,-1.2708075882434289,-1.2532791274149313,-1.2655334574891746,0.10584991834201946,0.460993942939483,-1.2564964505234368,-1.2684195055170904,0.709563422143542,1.1147365025574971,-1.2348542609917321,-1.2525443932431308,27.162418365478516,-0.035873716912283915,0
"GOOG stock data for 44. Close: -1.24, Weekly return: -0.0252",44,-1.2441200894498392,-1.2463597766478465,-1.2418877869271066,-1.2424752883622634,-0.6165547589241824,-1.2391917449515955,-1.269704576552309,-1.251631328293705,-1.263705142231356,0.10127447405286713,0.8434329147296619,-1.2544058107214695,-1.2661916142274527,0.7887079577678068,0.9855965481433456,-1.2434922420640606,-1.2378692484830394,27.519245147705078,-0.025208754359802847,0
"GOOG stock data for 45. Close: -1.26, Weekly return: -0.0075",45,-1.2470673923290125,-1.2524114407268243,-1.2519329825678265,-1.2580970904679216,0.34164795283024724,-1.2434078780126687,-1.2689488785501475,-1.2526565967232743,-1.263184975647406,0.0593886387850506,0.2760961488998484,-1.2549272290576163,-1.2623055982798974,-0.15146824101979017,0.48659746948288374,-1.2421758682725847,-1.23526082880521,27.33711051940918,-0.007513457670340622,0
"GOOG stock data for 46. Close: -1.26, Weekly return: 0.0151",46,-1.257355194090817,-1.2599035641970122,-1.2565535144267386,-1.262420267497642,0.3790181594215888,-1.248429680928607,-1.2677065620573302,-1.254193720505828,-1.263027877840647,0.013396136886806931,0.0028421942820184187,-1.255072286018607,-1.2604144660444183,-0.4116525730832512,0.0812829403410128,-1.2578133762532853,-1.2355670658618803,27.766889572143555,0.015094936918487187,1
"GOOG stock data for 47. Close: -1.26, Weekly return: 0.0045",47,-1.2591959135324078,-1.2618799051095901,-1.2568045463345223,-1.2575327904076885,-0.18679784241065367,-1.252915130208897,-1.2659696078323055,-1.254737373958602,-1.2625155173728624,-0.015196796983695502,0.3160506009882249,-1.2551838899111056,-1.257918303508489,-0.11750663518088937,-0.2463095508526198,-1.2621408997263772,-1.233344253818603,27.69194793701172,0.004464291582644535,1
"GOOG stock data for 48. Close: -1.27, Weekly return: 0.0238",48,-1.2592072457762329,-1.259613294266584,-1.263923466663603,-1.266777238327095,0.22519516910157622,-1.2575239131666345,-1.2645704269364355,-1.2566292012273181,-1.262735083864289,-0.06066033843883305,0.264016254532264,-1.2552587764002368,-1.2573011979631168,-0.6738707374767018,-0.43515569894127804,-1.257248508856059,-1.2420143888991295,27.809566497802734,0.02382512939815026,1
"GOOG stock data for 49. Close: -1.26, Weekly return: 0.0078",49,-1.2620868718500369,-1.2613439032736287,-1.2618927317236148,-1.2586615206711578,0.14308602252530195,-1.260769189264092,-1.2638074797863417,-1.2569729870759627,-1.2623291448419027,-0.08095253534855897,0.35301419745969237,-1.255067195310626,-1.2568506338851908,-0.4547718305265099,-0.45074311617574797,-1.2665022509748718,-1.2406931150397642,27.732643127441406,0.00775449975429737,1
"GOOG stock data for 50. Close: -1.26, Weekly return: 0.0351",50,-1.2612286063157119,-1.2647494062134186,-1.2596109969658271,-1.2628040158319611,0.3590171991605599,-1.2617129093395811,-1.262954078173197,-1.257905487104312,-1.2622642496325174,-0.10803345997211052,-0.05004962451000392,-1.2551385837645377,-1.25579962326586,-1.1039527633728041,-0.8073389457697187,-1.2583783739243577,-1.2563888320574608,28.29741096496582,0.0351280887888584,1
"GOOG stock data for 51. Close: -1.25, Weekly return: -0.0013",51,-1.2603364946662372,-1.258072395822339,-1.260751859805611,-1.253029061652054,0.7907479339283329,-1.2598300093987318,-1.2617991607053196,-1.2571805460941423,-1.261470362404479,-0.10976385627403529,-0.1568148133453402,-1.2549989326487374,-1.253555916794483,-0.439288499019269,-0.7225385237901978,-1.2625250338742755,-1.2607324642976436,27.73140525817871,-0.0012779362222999047,0
"GOOG stock data for 52. Close: -1.25, Weekly return: -0.0051",52,-1.2525558426113304,-1.2569336207881994,-1.2503188254003486,-1.2547335445600047,-0.4391780273428813,-1.2592687715845803,-1.2604545596446204,-1.2568311308148827,-1.2608632359945657,-0.11665523646834436,-0.3323647767691249,-1.2549190063133189,-1.2518123468920568,-0.5904971285438914,-0.7716026073323056,-1.2527402521336395,-1.2558218619986554,27.552000045776367,-0.005053739504121484,0
"GOOG stock data for 53. Close: -1.25, Weekly return: -0.0215",53,-1.2500035976050883,-1.255906310906493,-1.2470045590826062,-1.2520584117560118,1.4236723129317674,-1.2563177045825633,-1.2592034655513928,-1.2561211376967973,-1.2601002615360168,-0.11795751900158442,-0.8279759745004079,-1.2551761402653292,-1.2489248956467847,-0.3531798969064843,-0.5002015997122375,-1.254446448697632,-1.2651100502336914,27.21303939819336,-0.021450427846709055,0
"GOOG stock data for 54. Close: -1.25, Weekly return: -0.0121",54,-1.2513813182333007,-1.255191729052475,-1.2506781525772568,-1.2538079675239397,0.14677042202830462,-1.2553445862116035,-1.2581420594515222,-1.255791351677977,-1.2595251416493403,-0.12451843315396376,-1.0153855317511171,-1.2571557531454565,-1.243424722214907,-0.5083870443124555,-0.5251804124201591,-1.2517686263638872,-1.2569559328750435,27.396167755126953,-0.012132827396517113,0
"GOOG stock data for 55. Close: -1.24, Weekly return: -0.0389",55,-1.2489759688347948,-1.241536261891684,-1.2445402912127996,-1.240962809764475,1.3795912686233067,-1.2509655100536823,-1.2565253322422767,-1.2535227984785888,-1.258028346098505,-0.10328642984191604,-0.4442896480975304,-1.2578395719546507,-1.238515827596535,0.6311366738639764,-0.08356529854856032,-1.2535199411032887,-1.2611180283459364,27.1961669921875,-0.03891677490006904,0
"GOOG stock data for 56. Close: -1.25, Weekly return: -0.029",56,-1.2400094530595485,-1.2441378000743477,-1.247358176030086,-1.25383612179355,0.81403850379655,-1.2511273224468584,-1.2556915848851307,-1.253597117587789,-1.2576088149510314,-0.1166257845237345,-0.9113283277656377,-1.2588373494618192,-1.2355790381853167,-0.45561856628794084,-0.1205964158560392,-1.2406618690563875,-1.25129682374796,26.926191329956055,-0.029036174716936775,0
"GOOG stock data for 57. Close: -1.26, Weekly return: -0.0354",57,-1.2545884920966968,-1.259055011442594,-1.2565877834066053,-1.2579165387420077,0.05334497116236489,-1.2517655002970256,-1.254958787266927,-1.2542919924049325,-1.2575266742720363,-0.13771737014498736,-0.7882298327786721,-1.258829770923896,-1.2356251992063347,-0.753003943331774,-0.20902432240414795,-1.2535481236786883,-1.2530093714555643,26.57730484008789,-0.035376568091937635,0
"GOOG stock data for 58. Close: -1.27, Weekly return: -0.0211",58,-1.2597718407492213,-1.2630969136667658,-1.259462713522661,-1.2656259065621356,0.4796807251783768,-1.2544857297955545,-1.254752306832144,-1.2560740175745018,-1.2580293550150174,-0.17255878567749988,-1.0403790567453828,-1.2583841876468622,-1.2373489992225855,-1.511684375057185,-0.9836444742537406,-1.2576326430039575,-1.2503215811998536,26.638593673706055,-0.021109208570265086,0
"GOOG stock data for 59. Close: -1.26, Weekly return: -0.0272",59,-1.2613302633880707,-1.2651178811454133,-1.259417076980556,-1.2614608098998423,-0.3207514909723802,-1.2560200946783864,-1.2546370436198053,-1.2569367801148756,-1.2581821292124857,-0.19187183162098131,-0.43478206625821414,-1.2597844472726367,-1.2381084673562952,-1.1017963780574147,-1.2172348409932838,-1.2653497616819456,-1.2520794150306973,26.651247024536133,-0.027190690948058416,0
"GOOG stock data for 60. Close: -1.27, Weekly return: -0.0117",60,-1.2631596773909985,-1.263733332629766,-1.261071313287962,-1.2660096548964548,0.07360910281646538,-1.261041888896604,-1.2544401050116711,-1.258371351167586,-1.2586650654605478,-0.21780802399038932,-0.44243753811047887,-1.2617426717806794,-1.2390050633562666,-1.5494491255202516,-1.5051461849094383,-1.2611804775074,-1.2391734801150835,26.87904167175293,-0.011660662347222284,0
"GOOG stock data for 61. Close: -1.27, Weekly return: -0.0033",61,-1.2647406559969119,-1.2677194419866187,-1.2693082876264083,-1.2721500186745691,0.5657373770383112,-1.2647137533963253,-1.2543309497418642,-1.2605362602533343,-1.2595731815287083,-0.2521095976106586,-0.8241640769692131,-1.2635172941301638,-1.2407362426218909,-1.6751486025290099,-1.5642377664346208,-1.265733895829844,-1.2521077025128748,26.837854385375977,-0.003280707007448212,0
"GOOG stock data for 62. Close: -1.28, Weekly return: 0.0084",62,-1.2734925662907728,-1.2792087769093992,-1.2757575581139426,-1.2800851412235912,0.24203800703333153,-1.2691584712512636,-1.2546110907314267,-1.2635971262645898,-1.2610097139190612,-0.2964895844390604,-0.7854820655256661,-1.2654028969612183,-1.243432390564049,-1.8299834848340997,-1.8274741237171204,-1.2718804330177582,-1.2562074260469482,26.79963493347168,0.008365411569063142,1
"GOOG stock data for 63. Close: -1.28, Weekly return: 0.0045",63,-1.28323828114946,-1.2819332039423204,-1.280637038647308,-1.2786911795203721,-0.27232815148444484,-1.271778007238945,-1.2546944852695485,-1.2659711880909283,-1.262235192758691,-0.32790874466070075,-1.0808181711314124,-1.2662996508147328,-1.2461691305644325,-1.4301894159930293,-1.7843622762065567,-1.279823533394329,-1.263953270916295,26.75794792175293,0.004480501092093501,1
"GOOG stock data for 64. Close: -1.28, Weekly return: -0.0123",64,-1.2766207247300703,-1.2771543948577582,-1.2733013559650608,-1.2784033899601333,-0.3006189122086085,-1.2751749280942517,-1.2544994579604343,-1.2679354357707517,-1.2633482912240996,-0.35122845677284337,-0.9411041537695188,-1.2681563492477053,-1.247931274313525,-1.4110840957612063,-1.6889041471044797,-1.2784281702274263,-1.2597684670043936,26.322216033935547,-0.012345800941234296,0
"GOOG stock data for 65. Close: -1.27, Weekly return: -0.0168",65,-1.2762819027241579,-1.275859138907691,-1.2705860624230647,-1.2732223970178167,-0.4637844541764564,-1.2766210546020689,-1.2542887794152944,-1.2687950409780557,-1.2639900043830496,-0.3572622422250534,-1.175973786415717,-1.2683487072569515,-1.2493391637671865,-1.0671364932157397,-1.4131383976580079,-1.2781400913288101,-1.2643388349645879,26.42841911315918,-0.016764829791804197,0
"GOOG stock data for 66. Close: -1.27, Weekly return: -0.0129",66,-1.2732892816026053,-1.2779805190712503,-1.273883057048107,-1.2741591663521246,0.03400197219022214,-1.2770238808317809,-1.2544067122855116,-1.2696674893799944,-1.2646545058620249,-0.36302997294957673,-1.1520325214568745,-1.2682894513594296,-1.250667551570262,-1.1293252609404891,-1.3043773615508474,-1.272953889510642,-1.2705082520136033,26.49144744873047,-0.012907400557112566,0
"GOOG stock data for 67. Close: -1.28, Weekly return: -0.0296",67,-1.2718665039639718,-1.2776010362555028,-1.2718068482393143,-1.275028434848969,-0.16074400572139172,-1.2760100310354694,-1.254997148197062,-1.2705403503318866,-1.2653350403959878,-0.3683762749970668,-1.3298521504898688,-1.2686725939678043,-1.2521145126050168,-1.1870328893404392,-1.223383860190984,-1.2738916006557608,-1.2784809197754796,26.00757598876953,-0.029554840827809122,0
"GOOG stock data for 68. Close: -1.28, Weekly return: -0.007",68,-1.276248066986603,-1.2756246909598221,-1.2718068274550491,-1.2759765700055232,0.14874417467013468,-1.2754657624741177,-1.2557310884875117,-1.2714257755118643,-1.2660363408170077,-0.3735035178577151,-1.3056915830293825,-1.2685092437461927,-1.2532876620818953,-1.249976193378233,-1.2894795877718344,-1.2747617430993048,-1.277080362510751,26.569860458374023,-0.007029218530842574,0
"GOOG stock data for 69. Close: -1.29, Weekly return: 0.0067",69,-1.2786872640642364,-1.2828711029143238,-1.2823231755078526,-1.2858869162893654,1.4069609622779267,-1.2769661801536294,-1.257294003021515,-1.2737099309372728,-1.2674296559217926,-0.3979516389897762,-2.4096296697427078,-1.268120946311115,-1.2566520654823985,-1.7938185718600823,-1.5296909249092605,-1.2757108314936603,-1.2767912112676612,26.4998836517334,0.006749721131716117,1
"GOOG stock data for 70. Close: -1.28, Weekly return: 0.0128",70,-1.2872133364038216,-1.286042126569368,-1.2878814488363584,-1.2834714187760008,1.03260132875011,-1.2790210688207022,-1.2588630254980497,-1.2752685570326887,-1.2685384327672702,-0.41036993656516146,-1.9526184825691173,-1.2679590466166222,-1.2590558870447397,-1.0890870214063453,-1.4942839350767,-1.2856311414589845,-1.2715857043393772,26.767629623413086,0.01283506625203349,1
"GOOG stock data for 71. Close: -1.28, Weekly return: 0.0247",71,-1.2858581865143341,-1.2850818530556962,-1.2805913657180514,-1.2820378935999241,-0.30456648310468276,-1.280600722734456,-1.2603732700290569,-1.2763653650457079,-1.2694574642479024,-0.4153637983147979,-1.7135341291061785,-1.2693420369460011,-1.26060992534087,-0.8560588749805882,-1.351884599795299,-1.2832132154484561,-1.2725269060191007,27.14653778076172,0.024728370667516826,1
"GOOG stock data for 72. Close: -1.29, Weekly return: 0.0783",72,-1.2872584797040019,-1.291502061236474,-1.2904027375446836,-1.293043132966502,0.8135121610104067,-1.2842125990555202,-1.2623304416921803,-1.2789979637836462,-1.2711345750545375,-0.44161887201262723,-1.8129243406012865,-1.2697906837005886,-1.2642194304373087,-1.6650173910088075,-1.305323553402903,-1.2817782490323013,-1.2734002874796126,28.04281997680664,0.07825581241850293,1
"GOOG stock data for 73. Close: -1.28, Weekly return: 0.0402",73,-1.2907140837803206,-1.284523601202109,-1.2864211659908436,-1.2802544572702617,0.19335156176473867,-1.285070298674736,-1.263563405581352,-1.2792447919818113,-1.2717274183633516,-0.43232630038208436,-1.2075453721937566,-1.2721525052023903,-1.2645798018149392,-0.5308412781112236,-1.1035202331217393,-1.2927945528659062,-1.274352908759229,27.637596130371094,0.04018597213447359,1
"GOOG stock data for 74. Close: -1.28, Weekly return: 0.0398",74,-1.2772644386528824,-1.2808389906085749,-1.2759538607724075,-1.2818460194327645,0.4104669768626118,-1.2842601147029038,-1.2648946510184325,-1.2797001533910912,-1.2723958248272729,-0.42665919185202167,-1.1025942064009302,-1.2744849410409829,-1.2649564091279504,-0.5182721853275997,-0.9814118671601931,-1.2799930196682663,-1.2843101460719604,27.55349349975586,0.0397590367516026,1
"GOOG stock data for 75. Close: -1.28, Weekly return: 0.0208",75,-1.2807763893691952,-1.2789519343038558,-1.2781499051271963,-1.2757563680447497,0.0808462833197278,-1.2827132772887981,-1.265491765475215,-1.2791422724414707,-1.2725575737699257,-0.4071406703140134,-0.49515653712580104,-1.2810453764262035,-1.2612802201178397,0.7170373999936841,-0.12030979573458811,-1.281586181958352,-1.281883219577162,27.32457733154297,0.020806762345618093,1
"GOOG stock data for 76. Close: -1.27, Weekly return: -0.015",76,-1.2733231677249581,-1.2679204287045158,-1.268475458997119,-1.267138428540925,3.4812685655056157,-1.2797259929783968,-1.2656513010029915,-1.2773354423621155,-1.2720603985322794,-0.3714769108879475,0.3209321899531887,-1.2837974017582237,-1.2595991422721446,0.9581235423064269,0.41794427633144443,-1.2754904081458496,-1.2804429116441036,26.740346908569336,-0.014962897864649364,0
"GOOG stock data for 77. Close: -1.25, Weekly return: -0.0455",77,-1.244978327593065,-1.245388381451456,-1.2490581038057358,-1.2467532623890039,4.462367122844863,-1.270445055470969,-1.2652868120260645,-1.2726492594670176,-1.2700697507210073,-0.29790013579260005,0.8932319292948899,-1.2805352830602743,-1.2620866067602963,0.9950164437231953,0.9649912955950289,-1.266863804322758,-1.2915002225510992,26.768213272094727,-0.045452158726051885,0
"GOOG stock data for 78. Close: -1.26, Weekly return: -0.0263",78,-1.246291868505819,-1.2494483304187187,-1.2519458008826458,-1.2559697295628036,1.1364671581770922,-1.2655760628074342,-1.2649213769341199,-1.2701115068383269,-1.2689184321398486,-0.2600334543993606,0.4504530395995403,-1.2787904264286623,-1.2630211257794484,0.44553641946306016,0.8668449147426339,-1.2464581432964217,-1.2786510369448767,26.911535263061523,-0.026270767684881912,0
"GOOG stock data for 79. Close: -1.26, Weekly return: -0.0413",79,-1.2562002216251362,-1.2605661930233991,-1.255187920729678,-1.2578825714182713,-0.05374203412386904,-1.2607714854623182,-1.2648950382655095,-1.2682604454068505,-1.2679959921358845,-0.23464354114748573,0.2275705865100195,-1.278138012540763,-1.2633740167304957,0.3314939811482887,0.640321152498398,-1.2556838765382963,-1.2802501296199573,26.414888381958008,-0.04132343936016463,0
"GOOG stock data for 80. Close: -1.26, Weekly return: -0.0453",80,-1.2609222598301069,-1.2631861364145516,-1.2591472863418105,-1.2630890723891408,0.21894315899646147,-1.2582317423629938,-1.2649046769039278,-1.2675005639526487,-1.267532729459501,-0.2265032877916382,0.05819002251721654,-1.2777458712821794,-1.2635034023885283,0.021085640746823543,0.2882495565653729,-1.257598641530093,-1.2741316649078684,26.087438583374023,-0.04527567739321684,0
"GOOG stock data for 81. Close: -1.28, Weekly return: -0.0124",81,-1.2638664170970588,-1.2688849371071187,-1.2727091972973876,-1.2763768898822017,0.7220591505380145,-1.2600840176297745,-1.2656941387440308,-1.2689156515347666,-1.2681012898351907,-0.2495997685774551,-0.35601331503252615,-1.2779424008594422,-1.2637354760814081,-0.7711257501001397,-0.15156833443919485,-1.262810377022121,-1.265472949427235,26.409910202026367,-0.012357233347525325,0
"GOOG stock data for 82. Close: -1.28, Weekly return: 0.0006",82,-1.2745561123825342,-1.2790175607582959,-1.276084023351544,-1.2757430934584617,0.3100131898075824,-1.2658963650645352,-1.2664045361724174,-1.2700148687019868,-1.2685801559669199,-0.2665364638360603,-0.30887481952254153,-1.2778839753548215,-1.2633349332547792,-0.7333392026383805,-0.5365007313533445,-1.2761115538446446,-1.2449913303979303,26.78413963317871,0.0005949728852686352,1
"GOOG stock data for 83. Close: -1.27, Weekly return: -0.0094",83,-1.2744428112033115,-1.2739456109437048,-1.272697759209902,-1.2724833582857955,-0.2938834698361909,-1.2692072828590093,-1.2670951663977412,-1.2704400962164604,-1.2687788444612627,-0.2727256575415632,0.11179125727373661,-1.2776851970220906,-1.262892536523414,-0.5389958248579899,-0.7389676569761691,-1.2754771202135349,-1.2542514054958254,26.65873146057129,-0.009393882586744506,0
"GOOG stock data for 84. Close: -1.28, Weekly return: -0.0033",84,-1.274805202435582,-1.2787936058227622,-1.2780390573419411,-1.2837791635966722,-0.19533362381435826,-1.2743994480274277,-1.2681085846638187,-1.272549438414281,-1.2698107836064492,-0.30217661622778336,-0.3248514275895129,-1.2775893529129816,-1.2635785231715244,-1.2124446918927343,-0.8985024654836706,-1.2722141077625528,-1.256173298006047,26.327301025390625,-0.003315832923496548,0
"GOOG stock data for 85. Close: -1.29, Weekly return: 0.0103",85,-1.2826978743972184,-1.2870340152048394,-1.2886850199170106,-1.2912267270761248,0.04598883535228648,-1.2800409374396369,-1.2698081622116952,-1.2754877714154937,-1.2713253662708301,-0.3411220962379565,-0.5702880855344421,-1.2772246136515921,-1.2659254422403656,-1.656463781224691,-1.2322078402748287,-1.28352126967016,-1.261404433654701,26.356164932250977,0.010300986354720815,1
"GOOG stock data for 86. Close: -1.28, Weekly return: 0.0145",86,-1.290907657257263,-1.2858248159343817,-1.2879243014518904,-1.2838923880091269,0.018825295902859914,-1.2815477653391965,-1.270824456960795,-1.2768380847957663,-1.2721771738494465,-0.35481597072771853,-0.05393804281248871,-1.2773687964762241,-1.2668083707472186,-1.3004267901724573,-1.507461702594237,-1.2909763207941611,-1.2747551227585106,26.793092727661133,0.01450904310933117,1
"GOOG stock data for 87. Close: -1.28, Weekly return: -0.0081",87,-1.2765716528689788,-1.277214871388291,-1.2842062713386646,-1.275380862100609,-0.00571374698140467,-1.2814751393725754,-1.2714149794161995,-1.2766623624020843,-1.2723269301884836,-0.34600175191628896,-0.1706647152174373,-1.277386097327849,-1.2668266867595848,-0.7772618310267069,-1.3501450596874007,-1.2836346079163745,-1.2741183275125738,26.566667556762695,-0.008119434836974313,0
"GOOG stock data for 88. Close: -1.28, Weekly return: -0.0063",88,-1.2746240123327972,-1.2762856459610443,-1.2723088320405642,-1.278233162912443,-0.822325853231557,-1.282627952650169,-1.2718412695061752,-1.2769554486664794,-1.27267971372087,-0.34444346018536215,-0.20950177136637654,-1.2774622822736554,-1.2669830625379375,-0.9525798472946376,-1.0956941898586308,-1.2751145246748787,-1.2708431688287833,26.489532470703125,-0.006346850753885728,0
"GOOG stock data for 89. Close: -1.29, Weekly return: 0.0157",89,-1.2822902414585136,-1.2861058545239696,-1.2839088849595635,-1.2857712625408582,0.13417191994172928,-1.2830273606757034,-1.2726632806365694,-1.2783709722831715,-1.2735722450819065,-0.3588097733143302,-0.6066760905978665,-1.2774667498661951,-1.266965585347865,-1.415912700477862,-1.137441825958388,-1.2779696931379494,-1.2821924204994533,26.7413387298584,0.015726553362551916,1
"GOOG stock data for 90. Close: -1.29, Weekly return: 0.0182",90,-1.2834679305839904,-1.2848597156038801,-1.2800250502497348,-1.2851147778536265,-0.36697569917595224,-1.2818019388269295,-1.273309283569968,-1.2794670443641831,-1.274349381155918,-0.3676125410458301,-0.8796250319723801,-1.277425156599352,-1.2671891848968757,-1.3755615591823092,-1.3537244812500173,-1.285515371434307,-1.2896752222949308,26.836389541625977,0.018220579914013532,1
"GOOG stock data for 91. Close: -1.28, Weekly return: 0.0076",91,-1.2798330459285336,-1.2796221743888663,-1.2757294157927308,-1.2751772316821948,-0.1680388595366736,-1.2800545841631852,-1.2734116429469442,-1.278855327652457,-1.2743229468549082,-0.3517095857758855,-1.3118217118501772,-1.2772815993080275,-1.2666142227779091,-0.66738543244941,-1.2506279856069065,-1.284858226729339,-1.282306180635791,26.99762535095215,0.007633781787343145,1
