text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,RSI_14,BB_upper,BB_lower,Stoch_%K,Stoch_%D,Close_lag1,Close_lag5,Future_Close,Weekly_Return,label
"SMCI stock data for 819. Close: -0.45, Weekly return: 0.0478",819,-0.447410199259567,-0.44782484504032555,-0.4497975161187261,-0.4493205268117536,-0.400377426361328,-0.4496162109091002,-0.4400070883075743,-0.44769387764761653,-0.44474556029985823,-0.09644868320055376,-1.8486841084600283,-0.43556819593547175,-0.44180910611163693,-1.1946679244890424,-1.3439960881136,-0.4488507065918366,-0.44745323403421966,1.7549999952316284,0.047761221010612975,1
"SMCI stock data for 820. Close: -0.45, Weekly return: 0.0483",820,-0.44887644950751476,-0.44876801835747276,-0.45132633035639647,-0.45030057514127547,-0.36034864263157995,-0.45005832164964754,-0.4403060232900936,-0.4481919812363493,-0.44527467139117827,-0.09615919800973993,-1.9386889933318994,-0.4360866846682584,-0.44275400830040823,-1.3395684636240583,-1.343068318484944,-0.4488507065918366,-0.44573643272738034,1.7350000143051147,0.048338395346415,1
"SMCI stock data for 821. Close: -0.45, Weekly return: 0.0826",821,-0.44887644950751476,-0.44876801835747276,-0.45132633035639647,-0.45128062347079734,-0.3871864927481889,-0.45005832164964754,-0.44066308444222285,-0.448765566259637,-0.44583870965679046,-0.09634953380591009,-1.7510463695271619,-0.4370010154678373,-0.4434699423303995,-1.4781846383706976,-1.439136457717999,-0.4498309532326672,-0.44892477299947386,1.7699999809265137,0.08256880198819223,1
"SMCI stock data for 822. Close: -0.45, Weekly return: 0.0733",822,-0.44863207543724637,-0.4472117849139552,-0.4510715279834514,-0.447850448475922,-0.37588463110927717,-0.4496162109091002,-0.4409703229652811,-0.44871851188088036,-0.4461015448087175,-0.09275680116155066,-1.0906560443459679,-0.4379745806691623,-0.4435089734576092,-0.5832098014335382,-1.2199954921713025,-0.45081119987349777,-0.4476984905284287,1.8300000429153442,0.07331378114587322,1
"SMCI stock data for 823. Close: -0.45, Weekly return: 0.0435",823,-0.4469214511190302,-0.4457027177256209,-0.44877830662694584,-0.44687040014640006,-0.3894664071998426,-0.44912497688306885,-0.4411945241031822,-0.4485265838814186,-0.44627079010166754,-0.08855041988455399,-0.7636666982104394,-0.43911668274805327,-0.44319992197547536,-0.07274353077460888,-0.7659770917353058,-0.4473803307878599,-0.4469627210458016,1.7999999523162842,0.04347821880453609,1
"SMCI stock data for 824. Close: -0.45, Weekly return: 0.0114",824,-0.44545520669741984,-0.4440521742586285,-0.44673988156841754,-0.4454003276521173,-0.31976616539214464,-0.44833900314413366,-0.44128586522685515,-0.448136014132642,-0.4463163178235548,-0.08344932662335625,-0.21408754240857106,-0.4404143497035652,-0.44250063869331824,1.0705687029523905,0.14747265583998223,-0.4464000841470293,-0.4469627210458016,1.774999976158142,0.011396000558891188,1
"SMCI stock data for 825. Close: -0.45, Weekly return: 0.0058",825,-0.44423333634607787,-0.4445237581063406,-0.4469946839413626,-0.44638037598163915,-0.42812724225859844,-0.44755302940519837,-0.4414021175660751,-0.44795764479342154,-0.44643259371006266,-0.08001472585596471,-0.04414629906128944,-0.44203054746635384,-0.44147321477791046,0.6770773288947014,0.5991479680038135,-0.4449297141857835,-0.44794374702263773,1.7450000047683716,0.005763683216603277,1
"SMCI stock data for 826. Close: -0.44, Weekly return: -0.0169",826,-0.44472208448661465,-0.4428732146393481,-0.4469946839413626,-0.44466529140497585,-0.38402718272232594,-0.4462266995259394,-0.44149678034353573,-0.44754051956818225,-0.44641054553812826,-0.0753846422456561,0.2878401485543218,-0.44396438515057746,-0.4397790727172118,0.9621062832629637,0.9700286201583478,-0.44590996082661405,-0.44892477299947386,1.7400000095367432,-0.01694913656104499,0
"SMCI stock data for 827. Close: -0.44, Weekly return: -0.041",827,-0.4430114659947359,-0.4412226655506327,-0.44393705546602186,-0.44172514057486145,-0.3149457748372197,-0.44499861621764836,-0.44159642520572434,-0.44673122828015954,-0.44616776835692934,-0.06871601298319631,0.9986269269419824,-0.4443662297280816,-0.43941739855795103,1.4068666271547738,1.0905547020636663,-0.44419452920516056,-0.4454911762331713,1.7549999952316284,-0.0409836316529449,0
"SMCI stock data for 828. Close: -0.44, Weekly return: -0.0222",828,-0.44032334539544615,-0.4414584574744888,-0.4431726483471866,-0.4431952189106931,-0.40382986824526074,-0.4442617669353886,-0.44182062634362546,-0.4462746133846514,-0.4460541559951237,-0.06468306134508349,0.719749747683545,-0.4450586673994745,-0.4388008195536128,0.9401658913137011,1.1848432222728558,-0.441253783439938,-0.44451015025633517,1.7599999904632568,-0.02222220161814694,0
"SMCI stock data for 829. Close: -0.44, Weekly return: -0.0028",829,-0.4422783437839307,-0.4431090065632042,-0.44470146258485704,-0.4444202793225954,-0.39790209067096116,-0.4440652737934527,-0.4421278650646604,-0.44607838787947907,-0.44604161009940213,-0.06253011880064117,0.35955209967735813,-0.44552533214542595,-0.43843363499418575,0.5512501568598942,1.0375961666759324,-0.44272415924391467,-0.44303861129108096,1.7699999809265137,-0.0028168987598808553,0
"SMCI stock data for 830. Close: -0.45, Weekly return: 0.0372",830,-0.4432558400650043,-0.44334479848706027,-0.4462302768225274,-0.4458903518168782,-0.41568542339385983,-0.44396702722248477,-0.4424434073262344,-0.4461405200474115,-0.44614117441198553,-0.062105587366542904,0.6417163577638673,-0.4456628100570757,-0.43837983435937916,0.012459571737086011,0.5378535073382956,-0.4439494675449529,-0.4440196372679171,1.809999942779541,0.03724924804214967,1
"SMCI stock data for 831. Close: -0.45, Weekly return: 0.0172",831,-0.44423333634607787,-0.4445237581063406,-0.44673988156841754,-0.4461353638992587,-0.42161320096815935,-0.4442617669353886,-0.4428336834324265,-0.446231121609252,-0.4462518937374195,-0.06188538937151241,0.4643815163342543,-0.4456086241692045,-0.43836923192626737,-0.06911787058731825,0.17613549304753703,-0.44541983750619873,-0.44230284180845386,1.7699999809265137,0.01724136277318624,1
"SMCI stock data for 832. Close: -0.45, Weekly return: 0.0399",832,-0.4439889622758095,-0.4440521742586285,-0.44597547444958235,-0.4454003276521173,-0.3358558473795291,-0.4449986173888399,-0.44315752963049293,-0.44619369990234714,-0.4462988211899918,-0.06090405283673571,0.4643815163342543,-0.4454519111109111,-0.43832856860168634,0.1756144563858945,0.04151111405599381,-0.4456648991664064,-0.4393597580305694,1.8250000476837158,0.03988606988164046,1
"SMCI stock data for 833. Close: -0.45, Weekly return: 0.0199",833,-0.4439889622758095,-0.4440521742586285,-0.44597547444958235,-0.4451553155697368,-0.42154806055525496,-0.4453916036727117,-0.4434813758285594,-0.44612400719214534,-0.4463237423878503,-0.05979943512046686,0.4925821246909949,-0.44530333912344117,-0.4379356413759918,0.2571918987102988,0.12922092836903606,-0.4449297141857835,-0.44083130284319966,1.7949999570846558,0.019886344779005617,1
"SMCI stock data for 834. Close: -0.44, Weekly return: 0.0198",834,-0.4437445882055411,-0.4440521742586285,-0.4457206720766373,-0.44466529140497585,-0.4289414974199033,-0.44544072695819564,-0.4437969182881101,-0.44598898005941007,-0.44630975727682054,-0.05837988326505573,0.728815522212263,-0.445128701290637,-0.4375513078714476,0.4203467833591073,0.3046405569951206,-0.4446846525255758,-0.4420575853142448,1.8049999475479126,0.01977399265455249,1
"SMCI stock data for 835. Close: -0.44, Weekly return: 0.174",835,-0.4430114659947359,-0.44169424939834484,-0.444446660211912,-0.4427051947459321,-0.3835711998319952,-0.4448021242469039,-0.44405433457805077,-0.44557050081991423,-0.4461485669230131,-0.05534415803755208,1.1039047730201959,-0.4446777107839758,-0.4375548153865005,1.0607296715342573,0.6218577065497383,-0.44419452920516056,-0.44352912427949903,2.125,0.1740331862865844,1
"SMCI stock data for 836. Close: -0.44, Weekly return: 0.3023",836,-0.44154522157312553,-0.442165833246057,-0.4449562649578021,-0.44466529140497585,-0.3950033422967158,-0.44450738453400007,-0.4443864845146329,-0.445520628513676,-0.4461475577723416,-0.05477174814988649,0.3751432410395037,-0.4447260483282532,-0.43664720397748946,0.05193246669523931,0.5482946146170086,-0.4422340359234994,-0.44377438077370807,2.305000066757202,0.30225993875471147,1
"SMCI stock data for 837. Close: -0.44, Weekly return: 0.3151",837,-0.4439889622758095,-0.44193004132220093,-0.44521106733074717,-0.4419701526572419,-0.34989360636042527,-0.44381965736603274,-0.4444612181612744,-0.44506011788455196,-0.4459427913135022,-0.05174804731735136,0.5729538623045066,-0.4443748617215799,-0.43615955495611197,1.1443484570267006,0.8077701532395262,-0.44419452920516056,-0.44303861129108096,2.4000000953674316,0.3150685110466183,1
"SMCI stock data for 838. Close: -0.44, Weekly return: 0.337",838,-0.44081209353598294,-0.4415527787414095,-0.4436822530930768,-0.44344023099307356,-0.34819995562491113,-0.44347579436764495,-0.4445857744369869,-0.44489862508503497,-0.44586437406499235,-0.05076417596668184,0.16037798786347757,-0.4442599250871681,-0.4355920518636467,0.30817620903069043,0.538061916190607,-0.44149884510014564,-0.44279335479687193,2.4000000953674316,0.3370474388564249,1
"SMCI stock data for 839. Close: -0.44, Weekly return: 0.3186",839,-0.4420339697136623,-0.442165833246057,-0.444446660211912,-0.4429502068283126,-0.2400342999971705,-0.44313193136925705,-0.4446272933275422,-0.4446859209536484,-0.44575470520732524,-0.04954219188094301,0.3790073800682348,-0.444153675672256,-0.4349495804947727,0.586899184149376,0.7297890657334457,-0.44296922090412233,-0.44230284180845386,2.380000114440918,0.3185596585053321,1
"SMCI stock data for 840. Close: -0.43, Weekly return: 0.1012",840,-0.42957087465096194,-0.4258961792565424,-0.4342545531441739,-0.4272694160313162,-0.052332200213168895,-0.4400371608701916,-0.44403772729899604,-0.4420721337204185,-0.44446722922793996,-0.033829619052368164,1.3318882200118238,-0.4398066783496054,-0.43863152123959437,1.2583714392257008,0.7706538534784185,-0.44247909758370707,-0.4403407898547816,2.3399999141693115,0.10117643019732307,1
"SMCI stock data for 841. Close: -0.42, Weekly return: 0.0239",841,-0.424927761489525,-0.4178792426019902,-0.42584606876201897,-0.4184489693825217,-0.15483063991822754,-0.434780963467448,-0.44307449264128923,-0.43849145098358105,-0.4426080356598573,-0.013409254559498773,1.5287096379154905,-0.4342545379514071,-0.4429034511558827,1.3979406715436888,1.1612154104010943,-0.42679513380222533,-0.44230284180845386,2.359999895095825,0.023861096202049036,1
"SMCI stock data for 842. Close: -0.41, Weekly return: -0.0104",842,-0.41784090762540416,-0.4148139419701384,-0.41845679387164436,-0.413793733975744,-0.26882636250091113,-0.42913177978083267,-0.4419285755382599,-0.4347391060167685,-0.4405344868968573,0.006540947049158316,1.8042833336732451,-0.42892024806475276,-0.4466907711020077,1.5624329219964532,1.5108377265899997,-0.41797290234928847,-0.43960501452477846,2.375,-0.01041670598917381,0
"SMCI stock data for 843. Close: -0.41, Weekly return: -0.0042",843,-0.4127090463234304,-0.41339919042700196,-0.4166731711860611,-0.413793733975744,-0.26667672887506627,-0.4231878552101217,-0.4406996208520967,-0.43156404489100414,-0.438614534338524,0.021507672648560783,1.9440872912259204,-0.4248196819531436,-0.44873230380760337,1.4201062993348732,1.5688020124020416,-0.4133167249626124,-0.4410765593374087,2.390000104904175,-0.004166662527455388,0
"SMCI stock data for 844. Close: -0.41, Weekly return: 0.0063",844,-0.41222029818289363,-0.41387077427471414,-0.41565396169428087,-0.41477378230526585,-0.28947587339160297,-0.41753867035231484,-0.43951218485851207,-0.42902956746356347,-0.43691092107667934,0.03147566628181704,2.0023813022953427,-0.421636907898894,-0.4496921790660186,1.325221884213096,1.5427402680762337,-0.4133167249626124,-0.4405860463489906,2.3949999809265137,0.00630246460686381,1
"SMCI stock data for 845. Close: -0.42, Weekly return: 0.0107",845,-0.4139309225011098,-0.41457815566800527,-0.41539916539630356,-0.41673389064740723,-0.3574824644637868,-0.4154263679053121,-0.4384493055365934,-0.4271892369654681,-0.4354817434503013,0.03648992987077269,1.8042820391558685,-0.41930757666538293,-0.4494824884298347,1.1261697368371693,1.3863875563802204,-0.414296971603443,-0.42488961317748425,2.365000009536743,0.010683801830952867,1
"SMCI stock data for 846. Close: -0.42, Weekly return: 0.0106",846,-0.41588591506325695,-0.41528552581785055,-0.41590877014219374,-0.41575384231788537,-0.3340644860246584,-0.41488601293617977,-0.43724526246193074,-0.42547992148041214,-0.4340843102448204,0.04033714899858043,1.809088670359759,-0.417109512871842,-0.4491666025759455,1.223116854497003,1.3157883517632918,-0.41625747657056583,-0.4160603676912069,2.384999990463257,0.010593261219791936,1
"SMCI stock data for 847. Close: -0.42, Weekly return: -0.0021",847,-0.4146640505382524,-0.4157571096655627,-0.41514435694839075,-0.4150188002291952,-0.3157600299985246,-0.41513163053479113,-0.4360578266663228,-0.42391949213485447,-0.4327347997269745,0.0429952450507625,1.8185372455554982,-0.4150420738965251,-0.4489309101945269,1.293881749617974,1.30455633587115,-0.41527722992973526,-0.4114004884538592,2.369999885559082,-0.002105311343544408,0
"SMCI stock data for 848. Close: -0.41, Weekly return: -0.0084",848,-0.413686542604504,-0.41457815566800527,-0.4138703511586332,-0.41428375814050494,-0.3467017261281101,-0.4152298771057592,-0.4348703906727382,-0.42248504336887216,-0.43142966206804967,0.04469140027671682,1.8231810597322518,-0.41315316931260176,-0.4481465700605682,1.3642299304582692,1.3898749189781505,-0.41454203910638143,-0.4114004884538592,2.369999885559082,-0.00836829224570041,0
"SMCI stock data for 849. Close: -0.41, Weekly return: -0.0104",849,-0.4131977944639672,-0.4141065718202931,-0.41295305532606963,-0.4140387518996733,-0.3825615234319772,-0.4150825084204987,-0.43367465113861464,-0.42123325174611453,-0.4302026715674265,0.04515268863413711,1.7895209661631353,-0.4115451209429876,-0.44675124894871215,1.389004713709034,1.4493276014587442,-0.41380684828302766,-0.4123815144306953,2.369999885559082,-0.010438453263686571,0
"SMCI stock data for 850. Close: -0.42, Weekly return: 0.0021",850,-0.4127090463234304,-0.4148139419701384,-0.4146347522025006,-0.4155088243939561,-0.36272626770259025,-0.4148368908218873,-0.4324955190815224,-0.4204022125837826,-0.4291777501347306,0.04302469547800706,1.8452657306906401,-0.41048444277406393,-0.444526526354567,1.2403524700553958,1.430143200162799,-0.41356179246555086,-0.41434357807911976,2.369999885559082,0.0021141124744934966,1
"SMCI stock data for 851. Close: -0.41, Weekly return: 0.0063",851,-0.413442174360573,-0.4150497395157174,-0.41488956065041344,-0.4145287760644342,-0.33002578042458613,-0.41459127322327594,-0.43124995711630454,-0.41954691284437257,-0.42815462821969635,0.04120165914334327,1.8106784608710407,-0.4096116994219112,-0.4418625234803972,1.3343862677566065,1.4194475060288954,-0.41503216242679675,-0.4133625521022836,2.4000000953674316,0.006289352186228403,1
"SMCI stock data for 852. Close: -0.42, Weekly return: 0.0274",852,-0.4131977944639672,-0.4150497395157174,-0.41488956065041344,-0.41526381815312446,-0.4000842945032583,-0.4146403976799513,-0.43014555910180724,-0.4189372831538437,-0.4272628839963247,0.038021777045461363,1.900025827903251,-0.4090808339091922,-0.4388659066642351,1.2583703136028774,1.3726293389403246,-0.4140519157859662,-0.41262677677228043,2.434999942779541,0.027426185805542982,1
"SMCI stock data for 853. Close: -0.42, Weekly return: 0.0169",853,-0.4146640505382524,-0.4155213233634295,-0.41565396169428087,-0.41526381815312446,-0.2926351834174659,-0.4148368931642703,-0.4290743760413729,-0.4184214426464731,-0.4264371949006102,0.034507886293628914,1.8905315901776873,-0.408849425992849,-0.4354464398826597,1.1261691587760123,1.3317070907280595,-0.41478710660931994,-0.41189100144227725,2.4100000858306885,0.016877722448568985,1
"SMCI stock data for 854. Close: -0.42, Weekly return: 0.0295",854,-0.4146640505382524,-0.41528552581785055,-0.4146347522025006,-0.41526381815312446,-0.3522386612249833,-0.41508251076288166,-0.4280530154120328,-0.4179849622171596,-0.4256726679601338,0.030772352189007257,1.3663657820988575,-0.40892478311451813,-0.43162395304410905,0.8821573427422349,1.169632404761711,-0.41478710660931994,-0.4116457507954443,2.440000057220459,0.029535938836074645,1
"SMCI stock data for 855. Close: -0.42, Weekly return: 0.0359",855,-0.4141753023977156,-0.41292760657928984,-0.4143799559045233,-0.41526381815312446,-0.3340644860246584,-0.41503338864858924,-0.42699843982862973,-0.417615632623125,-0.42496477264487786,0.026905736074132984,0.5354442013253617,-0.40916487171818516,-0.42779907713824283,0.09913304359253622,0.7541724328206358,-0.41478710660931994,-0.4131172897606985,2.4549999237060547,0.03586499673054675,1
"SMCI stock data for 856. Close: -0.41, Weekly return: 0.0479",856,-0.4151527986787892,-0.4141065718202931,-0.41488956065041344,-0.413793733975744,-0.35976237891544044,-0.4148860176209458,-0.42595216758778914,-0.41707495201945965,-0.42419813225335784,0.024366102721520237,-0.11467192071258453,-0.410005502934626,-0.42263159399275474,0.4921366527950377,0.5269410161303876,-0.41478710660931994,-0.41213626378386237,2.515000104904175,0.0479166687362723,1
"SMCI stock data for 857. Close: -0.41, Weekly return: 0.0575",857,-0.41173155004235684,-0.4126918202771567,-0.4123415247710273,-0.41207865524062953,-0.36966372167690786,-0.4142474137384625,-0.4249474144354804,-0.4163512566309687,-0.423358569450969,0.023125987956082616,0.2782546835861347,-0.4109066978040775,-0.4174959533526136,1.2715915668147983,0.6665106590255289,-0.4133167249626124,-0.41287203911386555,2.575000047683716,0.057494910962652974,1
"SMCI stock data for 858. Close: -0.41, Weekly return: 0.0622",858,-0.41075405376128327,-0.41292760657928984,-0.4125963332189401,-0.4133037098109831,-0.34881878954750284,-0.41385442511220766,-0.4239343571487026,-0.4159290390327629,-0.4226738467795806,0.02014694324808845,0.21538772529054967,-0.4132301903635655,-0.4101742753262106,0.5444916519953418,0.8261230867290438,-0.4116012991838897,-0.41287203911386555,2.559999942779541,0.062240602326431034,1
"SMCI stock data for 859. Close: -0.41, Weekly return: 0.0738",859,-0.41124280190182005,-0.41174865258173243,-0.4123415247710273,-0.41183363731670025,-0.3108093586177909,-0.4131666967730489,-0.42282995873825185,-0.4153436088542795,-0.42192866342337676,0.018379712867112534,1.031372288424114,-0.41807384970525274,-0.39891031020124784,0.9430514158954816,0.9877267891564648,-0.4128266016421971,-0.41287203911386555,2.619999885559082,0.07377041972026466,1
"SMCI stock data for 860. Close: -0.41, Weekly return: 0.0815",860,-0.4100209373768155,-0.41198443888386554,-0.411322315279247,-0.41109860691110767,-0.3609023361412673,-0.41233159974862976,-0.4216508268791364,-0.41473416119684114,-0.4211830888347448,0.016889239872167797,0.9972340857398,-0.41990075948604716,-0.3941025231862268,1.3051499180515456,0.9997537934841326,-0.41135623168095126,-0.41287203911386555,2.6549999713897705,0.08146641706684733,1
"SMCI stock data for 861. Close: -0.41, Weekly return: 0.0736",861,-0.4102653056207465,-0.4091549357975927,-0.41004830948948945,-0.4081584502394444,-0.3346181795343457,-0.4112017630113067,-0.42036374602336307,-0.41376213463644806,-0.4202703793444397,0.017711012546763945,1.2605803915857696,-0.4190107143857229,-0.39415325586342786,1.4720384037534835,1.3321780153658493,-0.41062105254305914,-0.4114004884538592,2.700000047683716,0.07355862229142522,1
"SMCI stock data for 862. Close: -0.41, Weekly return: 0.0388",862,-0.40684406863698896,-0.4063254327113199,-0.4069906688642132,-0.4052183052508788,-0.35350889927661894,-0.40982630867537206,-0.41900193152094845,-0.4124833123561127,-0.41920291619913574,0.020334997766299993,1.4509990463060822,-0.4173002825455714,-0.39566339591711625,1.4941758261335079,1.5296959333426319,-0.4076803009351057,-0.409683698841772,2.674999952316284,0.03883491370127199,1
"SMCI stock data for 863. Close: -0.41, Weekly return: 0.0234",863,-0.40415594803769916,-0.4063254327113199,-0.4059714593724329,-0.40595334733956906,-0.34380297775386476,-0.4083526101108526,-0.41767333217057334,-0.41151531743864694,-0.4182701152810697,0.020877046075577634,1.240052620099093,-0.41617948718356323,-0.39637279882164417,1.2893980314884241,1.524050602124567,-0.40473956101261405,-0.4109099754654411,2.619999885559082,0.023437478172126668,1
"SMCI stock data for 864. Close: -0.4, Weekly return: -0.0172",864,-0.4056221924593096,-0.40349591838160126,-0.40566570624484727,-0.4030132023510034,-0.35367175030887993,-0.40658417183342926,-0.4162616954350411,-0.4102399065484809,-0.4171840489619131,0.02324579387466362,1.8069108848947661,-0.41455047743005957,-0.39735783256477375,1.3431073492233272,1.477842898418703,-0.4054747518359678,-0.4094384365001869,2.575000047683716,-0.01717551138967462,0
"SMCI stock data for 865. Close: -0.4, Weekly return: -0.0395",865,-0.4017122073350152,-0.40255275068617696,-0.4016398251073346,-0.4012981119327913,-0.363182250592921,-0.4046192380716869,-0.41485836224004785,-0.40889451448885483,-0.41604872052812547,0.025864054941864643,1.8396316103284147,-0.4128967733416755,-0.3979167447362243,1.5109751508672855,1.4838636218401147,-0.4025340119134761,-0.4087026728649359,2.549999952316284,-0.0395480302090262,0
"SMCI stock data for 866. Close: -0.4, Weekly return: -0.0648",866,-0.40000158301679906,-0.39995904514548314,-0.40011099871972866,-0.3990929973498183,-0.33224055446333545,-0.40280167533758815,-0.4133138652923106,-0.40741385121558255,-0.41483071873100297,0.02910983498926563,2.0991476188858424,-0.41102293514607446,-0.3986547014226739,1.4304072500460592,1.534400028407569,-0.40081857444929175,-0.40575958323967537,2.5250000953674316,-0.06481479600950885,0
"SMCI stock data for 867. Close: -0.4, Weekly return: -0.0561",867,-0.3975578423141151,-0.4001948314476163,-0.39893890658918785,-0.40031806360326944,-0.3398945529796013,-0.4018192096279085,-0.41190222855677844,-0.4063511241435808,-0.4137955904665965,0.029577177233540065,1.813840799234746,-0.40971983062353434,-0.39877507659603734,1.1958931134867694,1.481639800772814,-0.3986130136646921,-0.40281650530916696,2.5250000953674316,-0.05607471387764608,0
"SMCI stock data for 868. Close: -0.4, Weekly return: -0.0439",868,-0.3987797184917945,-0.40137379668861956,-0.40265903459911484,-0.4030132023510034,-0.35025187863139945,-0.40122973020210073,-0.41053211051382477,-0.40587020452957884,-0.41304097042999344,0.026476747575823342,1.2886448690736294,-0.40902698130936976,-0.39840340029660637,0.6918997849898175,1.1880907255933706,-0.3998383278084612,-0.4035522806391701,2.505000114440918,-0.04389304432874975,0
"SMCI stock data for 869. Close: -0.41, Weekly return: -0.033",869,-0.4029340835126946,-0.4042032997748924,-0.4059714593724329,-0.4052183052508788,-0.36210743377999854,-0.40167183860026506,-0.40925333339656716,-0.405805525342608,-0.4125090190561298,0.021078267685406576,0.9392595350117516,-0.4086844089254066,-0.3978099911138771,0.27954359326466566,0.775631779591629,-0.4025340119134761,-0.4006092027086617,2.490000009536743,-0.03300972294095006,0
"SMCI stock data for 870. Close: -0.41, Weekly return: -0.0549",870,-0.4048890760748418,-0.4060896351657409,-0.40622626782034577,-0.40644337150432996,-0.340513386902193,-0.4027034287666202,-0.4085475150288011,-0.4059409386513229,-0.4121091226651112,0.014864569434853508,0.663771431472564,-0.40858281196939733,-0.39682054269213624,-0.16216716229737657,0.2889154716639718,-0.40473956101261405,-0.3988924014018224,2.4100000858306885,-0.05490190945236186,0
"SMCI stock data for 871. Close: -0.41, Weekly return: -0.0396",871,-0.4063553204964522,-0.40656121901345305,-0.407245477312126,-0.40766842607468345,-0.3636708036897039,-0.40442274492975105,-0.40818215013815606,-0.4062456591815219,-0.4118314985227692,0.008082989728791545,0.3613773862757252,-0.40856865397388675,-0.395976724281206,-0.42346877051221027,-0.11082235661401031,-0.4059648751563831,-0.396685087106565,2.424999952316284,-0.039604015554144244,0
"SMCI stock data for 872. Close: -0.41, Weekly return: -0.0574",872,-0.4056221924593096,-0.40797597055658946,-0.40800989050592895,-0.40766842607468345,-0.3941565169289587,-0.4058964434942705,-0.4079745564772864,-0.4065034996301518,-0.4115744391317118,0.002088438882990932,0.5243335628451646,-0.4086553402849537,-0.39488739354217717,-0.45499175921756774,-0.37407306880796337,-0.40719017761469045,-0.3979113754249863,2.380000114440918,-0.05742573285147288,0
"SMCI stock data for 873. Close: -0.41, Weekly return: -0.0519",873,-0.40659968874038316,-0.40891913825201376,-0.4090290999977092,-0.4086484744042054,-0.35347632907016674,-0.40702627788921064,-0.4078001777704796,-0.4068737850733524,-0.41141054176549313,-0.004144918160016386,0.25395232951232405,-0.4088454664983723,-0.39376493569325216,-0.8185240670087409,-0.6093053446062409,-0.40719017761469045,-0.4006092027086617,2.375,-0.051896250898947456,0
"SMCI stock data for 874. Close: -0.41, Weekly return: -0.0502",874,-0.40684406863698896,-0.4091549357975927,-0.40948773576405545,-0.40938351649289556,-0.2852743167592698,-0.4078613749136298,-0.4076174955231338,-0.40730118899887874,-0.41131437582806174,-0.01026340961852841,0.0838182794257847,-0.40911319980269856,-0.3926175920882701,-1.2247986156046566,-0.8964945884050396,-0.408170424255521,-0.40281650530916696,2.365000009536743,-0.05020080302058146,0
"SMCI stock data for 875. Close: -0.41, Weekly return: 0.0187",875,-0.4087990611991361,-0.41056968734072913,-0.4130549811352219,-0.4133037098109831,-0.3649084715348873,-0.4092368269071813,-0.4075012427879603,-0.4082712894979174,-0.41152181564725904,-0.0192243239835108,-0.6865584968599355,-0.40929261833848646,-0.3920985071310646,-1.5382556516419625,-1.2847264008168373,-0.4089056150788748,-0.40404279362758816,2.4549999237060547,0.018672131233495575,1
"SMCI stock data for 876. Close: -0.41, Weekly return: -0.0062",876,-0.41246467807949944,-0.41292760657928984,-0.4125963332189401,-0.4125686794053905,-0.4172813635100174,-0.410219294959244,-0.40739329398927926,-0.40897806010607457,-0.4116582995543688,-0.02592233814141654,-1.0115753235944869,-0.409384412069014,-0.3918049051554608,-1.3857640425039581,-1.488019989109592,-0.4128266016421971,-0.4052690702512573,2.4100000858306885,-0.006185512074451094,0
"SMCI stock data for 877. Close: -0.41, Weekly return: 0.021",877,-0.4139309225011098,-0.41222023642944455,-0.4141251474566105,-0.41477378230526585,-0.35575624352182045,-0.4116438714094709,-0.40738499005278683,-0.40991834956862294,-0.4119514444246838,-0.03354229778876507,-1.1250600110008386,-0.4091752461085973,-0.39246177010102223,-1.6389016759891086,-1.6364307159718356,-0.412091422504305,-0.4052690702512573,2.430000066757202,0.02100838231599396,1
"SMCI stock data for 878. Close: -0.42, Weekly return: 0.0168",878,-0.4139309225011098,-0.41387077427471414,-0.41422707326576275,-0.4150188002291952,-0.27003146013964235,-0.41292107917443743,-0.40740990146631073,-0.4107520082094943,-0.4122414054490701,-0.03995027682588514,-1.6638048584766403,-0.4090290405547736,-0.39289962593104694,-1.6682221576977112,-1.6830095159777392,-0.414296971603443,-0.40625009622809344,2.4149999618530273,0.01684208920127467,1
"SMCI stock data for 879. Close: -0.42, Weekly return: 0.0338",879,-0.4131977944639672,-0.4141065718202931,-0.4141251474566105,-0.4155088243939561,-0.3880007479094938,-0.41414916248272854,-0.407459723897405,-0.4115334680527963,-0.4125469481732896,-0.04556660205176965,-2.060149600744775,-0.40877551375160975,-0.3937473199913837,-1.7632413581036832,-1.8182939128864541,-0.41454203910638143,-0.40698587155809657,2.444999933242798,0.03382660608180086,1
"SMCI stock data for 880. Close: -0.41, Weekly return: 0.002",880,-0.4146640505382524,-0.41222023642944455,-0.4166222143564528,-0.41109860691110767,-0.32917895505682904,-0.4137070540845642,-0.4073102566041221,-0.41151019590327836,-0.4124963154550344,-0.04587999088202375,-1.5957133732115034,-0.40877551375160975,-0.3937473199913837,-0.6022711869638104,-1.446775083199524,-0.41503216242679675,-0.4109099754654411,2.4600000381469727,0.0020367065565402636,1
"SMCI stock data for 881. Close: -0.41, Weekly return: -0.0166",881,-0.4097765574802097,-0.4115128550361534,-0.41208672847305,-0.4133037098109831,-0.41542486174224225,-0.4138544227698246,-0.4072687377135668,-0.41183275687856324,-0.41261620419075223,-0.048270313560521035,-1.649163731021505,-0.40872664989463997,-0.39447031393553317,-0.9302130357865105,-1.1822794040028486,-0.41062105254305914,-0.4101742118301901,2.369999885559082,-0.016597592882582415,0
